id,target
99375,1
99376,1
99377,1
99378,1
99379,1
99380,1
99381,1
99382,0
99383,1
99384,1
99385,1
99386,1
99387,1
99388,1
99389,1
99390,0
99391,1
99392,1
99393,1
99394,1
99395,1
99396,0
99397,1
99398,1
99399,1
99400,1
99401,1
99402,1
99403,1
99404,1
99405,1
99406,1
99407,1
99408,1
99409,1
99410,1
99411,1
99412,1
99413,1
99414,0
99415,1
99416,0
99417,1
99418,1
99419,1
99420,0
99421,1
99422,1
99423,1
99424,1
99425,1
99426,1
99427,1
99428,1
99429,1
99430,1
99431,0
99432,1
99433,1
99434,1
99435,1
99436,1
99437,1
99438,1
99439,1
99440,1
99441,1
99442,1
99443,1
99444,1
99445,0
99446,1
99447,1
99448,1
99449,1
99450,1
99451,1
99452,1
99453,1
99454,1
99455,1
99456,1
99457,1
99458,1
99459,1
99460,1
99461,1
99462,1
99463,1
99464,0
99465,1
99466,1
99467,1
99468,1
99469,1
99470,1
99471,1
99472,1
99473,1
99474,1
99475,1
99476,1
99477,1
99478,1
99479,1
99480,1
99481,0
99482,1
99483,1
99484,1
99485,1
99486,1
99487,1
99488,1
99489,1
99490,1
99491,1
99492,1
99493,1
99494,1
99495,1
99496,1
99497,1
99498,1
99499,1
99500,1
99501,1
99502,1
99503,1
99504,1
99505,0
99506,1
99507,0
99508,1
99509,1
99510,1
99511,1
99512,1
99513,1
99514,1
99515,1
99516,1
99517,1
99518,1
99519,1
99520,1
99521,1
99522,1
99523,1
99524,1
99525,1
99526,1
99527,1
99528,1
99529,1
99530,1
99531,1
99532,1
99533,1
99534,1
99535,1
99536,1
99537,1
99538,1
99539,1
99540,1
99541,1
99542,1
99543,0
99544,1
99545,1
99546,1
99547,0
99548,1
99549,1
99550,1
99551,1
99552,1
99553,1
99554,1
99555,1
99556,0
99557,1
99558,1
99559,1
99560,1
99561,1
99562,1
99563,1
99564,1
99565,1
99566,1
99567,1
99568,1
99569,1
99570,1
99571,1
99572,1
99573,1
99574,1
99575,1
99576,1
99577,0
99578,1
99579,1
99580,1
99581,1
99582,1
99583,1
99584,1
99585,1
99586,0
99587,1
99588,1
99589,0
99590,1
99591,1
99592,0
99593,0
99594,1
99595,1
99596,1
99597,1
99598,1
99599,1
99600,1
99601,1
99602,1
99603,1
99604,1
99605,0
99606,1
99607,1
99608,1
99609,1
99610,1
99611,1
99612,1
99613,1
99614,1
99615,1
99616,1
99617,0
99618,1
99619,0
99620,0
99621,1
99622,1
99623,1
99624,1
99625,1
99626,1
99627,1
99628,1
99629,0
99630,1
99631,1
99632,1
99633,1
99634,1
99635,1
99636,1
99637,1
99638,1
99639,0
99640,0
99641,1
99642,1
99643,1
99644,1
99645,1
99646,1
99647,1
99648,1
99649,1
99650,1
99651,1
99652,1
99653,1
99654,1
99655,1
99656,1
99657,1
99658,1
99659,1
99660,1
99661,1
99662,1
99663,1
99664,1
99665,1
99666,1
99667,1
99668,1
99669,1
99670,1
99671,0
99672,1
99673,1
99674,1
99675,1
99676,1
99677,1
99678,1
99679,0
99680,1
99681,1
99682,1
99683,1
99684,1
99685,1
99686,1
99687,1
99688,1
99689,1
99690,0
99691,1
99692,1
99693,1
99694,1
99695,1
99696,1
99697,1
99698,1
99699,1
99700,1
99701,1
99702,0
99703,1
99704,1
99705,1
99706,1
99707,0
99708,1
99709,1
99710,1
99711,1
99712,0
99713,1
99714,1
99715,1
99716,1
99717,0
99718,0
99719,1
99720,0
99721,1
99722,0
99723,1
99724,1
99725,1
99726,1
99727,1
99728,1
99729,0
99730,1
99731,1
99732,1
99733,1
99734,1
99735,1
99736,1
99737,0
99738,1
99739,0
99740,1
99741,1
99742,1
99743,1
99744,1
99745,1
99746,1
99747,1
99748,1
99749,1
99750,1
99751,1
99752,1
99753,1
99754,1
99755,1
99756,1
99757,1
99758,1
99759,1
99760,1
99761,1
99762,1
99763,1
99764,1
99765,0
99766,1
99767,1
99768,1
99769,1
99770,1
99771,1
99772,1
99773,1
99774,1
99775,1
99776,1
99777,1
99778,1
99779,0
99780,1
99781,1
99782,1
99783,1
99784,0
99785,1
99786,1
99787,0
99788,1
99789,1
99790,1
99791,1
99792,1
99793,1
99794,1
99795,1
99796,1
99797,1
99798,1
99799,1
99800,1
99801,1
99802,1
99803,1
99804,1
99805,1
99806,1
99807,1
99808,1
99809,1
99810,1
99811,0
99812,1
99813,1
99814,1
99815,1
99816,1
99817,1
99818,1
99819,1
99820,1
99821,1
99822,1
99823,1
99824,1
99825,1
99826,1
99827,1
99828,0
99829,1
99830,1
99831,1
99832,1
99833,1
99834,0
99835,1
99836,1
99837,1
99838,1
99839,1
99840,1
99841,1
99842,1
99843,1
99844,1
99845,1
99846,1
99847,1
99848,1
99849,1
99850,1
99851,1
99852,1
99853,1
99854,1
99855,1
99856,1
99857,1
99858,1
99859,1
99860,1
99861,1
99862,0
99863,1
99864,1
99865,1
99866,1
99867,1
99868,0
99869,1
99870,1
99871,1
99872,1
99873,1
99874,1
99875,1
99876,1
99877,1
99878,1
99879,1
99880,0
99881,1
99882,1
99883,1
99884,1
99885,0
99886,1
99887,1
99888,1
99889,0
99890,1
99891,0
99892,1
99893,1
99894,1
99895,1
99896,1
99897,1
99898,1
99899,1
99900,1
99901,1
99902,1
99903,1
99904,1
99905,1
99906,1
99907,1
99908,1
99909,1
99910,1
99911,1
99912,1
99913,1
99914,1
99915,0
99916,1
99917,1
99918,1
99919,0
99920,1
99921,1
99922,1
99923,1
99924,1
99925,1
99926,1
99927,1
99928,1
99929,0
99930,1
99931,1
99932,1
99933,1
99934,1
99935,1
99936,1
99937,1
99938,1
99939,1
99940,1
99941,1
99942,1
99943,1
99944,1
99945,1
99946,1
99947,0
99948,1
99949,1
99950,1
99951,1
99952,1
99953,0
99954,1
99955,1
99956,1
99957,0
99958,1
99959,1
99960,1
99961,1
99962,1
99963,0
99964,0
99965,1
99966,0
99967,1
99968,1
99969,1
99970,1
99971,1
99972,1
99973,1
99974,0
99975,1
99976,1
99977,1
99978,1
99979,0
99980,1
99981,0
99982,1
99983,1
99984,1
99985,1
99986,1
99987,0
99988,1
99989,0
99990,1
99991,1
99992,1
99993,1
99994,1
99995,1
99996,1
99997,1
99998,1
99999,1
100000,1
100001,1
100002,1
100003,1
100004,1
100005,1
100006,1
100007,1
100008,1
100009,1
100010,1
100011,1
100012,1
100013,1
100014,1
100015,1
100016,1
100017,0
100018,1
100019,1
100020,1
100021,1
100022,1
100023,1
100024,1
100025,1
100026,1
100027,1
100028,1
100029,1
100030,1
100031,1
100032,1
100033,1
100034,1
100035,1
100036,1
100037,1
100038,1
100039,1
100040,1
100041,1
100042,1
100043,1
100044,1
100045,1
100046,1
100047,1
100048,1
100049,1
100050,1
100051,1
100052,1
100053,0
100054,1
100055,1
100056,1
100057,1
100058,1
100059,1
100060,1
100061,1
100062,1
100063,1
100064,1
100065,1
100066,1
100067,1
100068,1
100069,1
100070,1
100071,1
100072,1
100073,1
100074,1
100075,1
100076,1
100077,1
100078,1
100079,1
100080,1
100081,1
100082,1
100083,1
100084,0
100085,0
100086,0
100087,1
100088,1
100089,0
100090,1
100091,1
100092,1
100093,0
100094,0
100095,1
100096,1
100097,1
100098,0
100099,1
100100,1
100101,1
100102,1
100103,1
100104,1
100105,1
100106,1
100107,1
100108,1
100109,1
100110,1
100111,1
100112,1
100113,1
100114,1
100115,1
100116,1
100117,1
100118,0
100119,1
100120,0
100121,1
100122,1
100123,1
100124,1
100125,1
100126,1
100127,1
100128,1
100129,1
100130,1
100131,1
100132,1
100133,1
100134,1
100135,1
100136,0
100137,1
100138,1
100139,1
100140,1
100141,1
100142,1
100143,0
100144,1
100145,1
100146,1
100147,1
100148,1
100149,0
100150,0
100151,0
100152,1
100153,1
100154,1
100155,0
100156,1
100157,1
100158,1
100159,1
100160,1
100161,1
100162,1
100163,1
100164,1
100165,1
100166,0
100167,1
100168,1
100169,0
100170,0
100171,1
100172,1
100173,1
100174,0
100175,1
100176,1
100177,1
100178,1
100179,0
100180,1
100181,0
100182,1
100183,1
100184,1
100185,1
100186,1
100187,1
100188,1
100189,1
100190,1
100191,1
100192,1
100193,1
100194,1
100195,1
100196,1
100197,1
100198,0
100199,1
100200,1
100201,1
100202,1
100203,1
100204,1
100205,0
100206,1
100207,0
100208,1
100209,0
100210,1
100211,1
100212,1
100213,1
100214,1
100215,1
100216,1
100217,1
100218,1
100219,1
100220,0
100221,0
100222,1
100223,1
100224,1
100225,1
100226,0
100227,1
100228,1
100229,1
100230,1
100231,1
100232,1
100233,1
100234,1
100235,1
100236,1
100237,1
100238,0
100239,1
100240,1
100241,1
100242,1
100243,1
100244,0
100245,1
100246,1
100247,1
100248,1
100249,1
100250,1
100251,1
100252,1
100253,1
100254,1
100255,1
100256,1
100257,1
100258,1
100259,1
100260,1
100261,1
100262,1
100263,1
100264,1
100265,1
100266,1
100267,0
100268,1
100269,1
100270,0
100271,0
100272,1
100273,1
100274,1
100275,1
100276,1
100277,1
100278,1
100279,1
100280,1
100281,0
100282,1
100283,1
100284,0
100285,1
100286,0
100287,1
100288,1
100289,1
100290,1
100291,1
100292,1
100293,1
100294,1
100295,1
100296,1
100297,1
100298,1
100299,1
100300,1
100301,1
100302,1
100303,1
100304,1
100305,1
100306,1
100307,1
100308,0
100309,1
100310,1
100311,1
100312,0
100313,1
100314,1
100315,1
100316,0
100317,1
100318,1
100319,0
100320,1
100321,1
100322,1
100323,1
100324,1
100325,1
100326,1
100327,0
100328,1
100329,1
100330,1
100331,1
100332,1
100333,1
100334,1
100335,1
100336,1
100337,1
100338,1
100339,0
100340,1
100341,1
100342,1
100343,1
100344,1
100345,1
100346,1
100347,1
100348,1
100349,1
100350,0
100351,1
100352,1
100353,1
100354,0
100355,1
100356,1
100357,1
100358,1
100359,1
100360,1
100361,1
100362,1
100363,0
100364,1
100365,1
100366,1
100367,1
100368,1
100369,1
100370,1
100371,1
100372,1
100373,1
100374,1
100375,1
100376,1
100377,1
100378,1
100379,1
100380,0
100381,1
100382,1
100383,1
100384,1
100385,1
100386,1
100387,1
100388,1
100389,1
100390,1
100391,1
100392,1
100393,1
100394,1
100395,1
100396,1
100397,0
100398,1
100399,1
100400,1
100401,1
100402,1
100403,1
100404,1
100405,1
100406,1
100407,1
100408,1
100409,1
100410,0
100411,1
100412,1
100413,1
100414,1
100415,1
100416,1
100417,0
100418,1
100419,1
100420,1
100421,1
100422,1
100423,1
100424,1
100425,1
100426,1
100427,1
100428,0
100429,1
100430,1
100431,1
100432,0
100433,1
100434,1
100435,1
100436,1
100437,1
100438,1
100439,1
100440,1
100441,1
100442,1
100443,1
100444,1
100445,1
100446,1
100447,1
100448,1
100449,0
100450,1
100451,1
100452,1
100453,1
100454,0
100455,1
100456,1
100457,1
100458,1
100459,1
100460,1
100461,0
100462,1
100463,0
100464,1
100465,1
100466,1
100467,1
100468,0
100469,1
100470,1
100471,0
100472,1
100473,1
100474,1
100475,1
100476,1
100477,1
100478,0
100479,1
100480,1
100481,1
100482,1
100483,1
100484,1
100485,1
100486,1
100487,1
100488,1
100489,0
100490,1
100491,0
100492,1
100493,1
100494,1
100495,1
100496,0
100497,0
100498,1
100499,1
100500,1
100501,1
100502,1
100503,1
100504,1
100505,1
100506,1
100507,1
100508,1
100509,1
100510,1
100511,1
100512,1
100513,1
100514,1
100515,1
100516,1
100517,1
100518,1
100519,1
100520,1
100521,1
100522,1
100523,1
100524,1
100525,1
100526,1
100527,1
100528,1
100529,1
100530,0
100531,1
100532,1
100533,0
100534,1
100535,1
100536,1
100537,1
100538,1
100539,1
100540,1
100541,1
100542,1
100543,0
100544,1
100545,1
100546,1
100547,1
100548,0
100549,1
100550,1
100551,1
100552,1
100553,1
100554,1
100555,1
100556,1
100557,1
100558,1
100559,1
100560,1
100561,1
100562,0
100563,1
100564,1
100565,1
100566,0
100567,1
100568,1
100569,1
100570,1
100571,1
100572,1
100573,1
100574,1
100575,1
100576,1
100577,1
100578,1
100579,1
100580,1
100581,1
100582,1
100583,1
100584,1
100585,1
100586,1
100587,1
100588,1
100589,1
100590,1
100591,1
100592,1
100593,1
100594,1
100595,1
100596,1
100597,1
100598,1
100599,1
100600,0
100601,1
100602,1
100603,1
100604,1
100605,1
100606,1
100607,1
100608,1
100609,1
100610,1
100611,1
100612,1
100613,1
100614,1
100615,1
100616,1
100617,1
100618,1
100619,1
100620,1
100621,1
100622,1
100623,1
100624,1
100625,1
100626,1
100627,1
100628,1
100629,1
100630,1
100631,1
100632,1
100633,1
100634,1
100635,0
100636,1
100637,1
100638,1
100639,1
100640,1
100641,1
100642,1
100643,1
100644,1
100645,1
100646,1
100647,1
100648,1
100649,1
100650,1
100651,1
100652,1
100653,1
100654,1
100655,0
100656,1
100657,1
100658,1
100659,1
100660,0
100661,1
100662,1
100663,1
100664,1
100665,1
100666,1
100667,1
100668,1
100669,1
100670,1
100671,1
100672,0
100673,1
100674,1
100675,0
100676,1
100677,0
100678,1
100679,1
100680,1
100681,1
100682,1
100683,1
100684,1
100685,1
100686,1
100687,1
100688,1
100689,1
100690,1
100691,0
100692,1
100693,1
100694,1
100695,1
100696,1
100697,1
100698,0
100699,1
100700,1
100701,1
100702,1
100703,1
100704,1
100705,1
100706,1
100707,1
100708,1
100709,1
100710,1
100711,1
100712,1
100713,1
100714,1
100715,0
100716,1
100717,1
100718,1
100719,1
100720,1
100721,1
100722,1
100723,1
100724,1
100725,1
100726,0
100727,1
100728,1
100729,1
100730,1
100731,1
100732,1
100733,1
100734,1
100735,0
100736,1
100737,0
100738,1
100739,1
100740,1
100741,1
100742,1
100743,1
100744,1
100745,1
100746,1
100747,1
100748,1
100749,1
100750,1
100751,1
100752,0
100753,1
100754,1
100755,1
100756,1
100757,1
100758,1
100759,1
100760,1
100761,1
100762,1
100763,1
100764,1
100765,1
100766,1
100767,1
100768,1
100769,1
100770,1
100771,1
100772,1
100773,1
100774,1
100775,0
100776,1
100777,1
100778,0
100779,1
100780,1
100781,0
100782,1
100783,1
100784,1
100785,1
100786,1
100787,1
100788,1
100789,1
100790,1
100791,0
100792,1
100793,1
100794,1
100795,1
100796,1
100797,0
100798,1
100799,1
100800,1
100801,1
100802,1
100803,1
100804,1
100805,1
100806,1
100807,1
100808,1
100809,1
100810,1
100811,0
100812,1
100813,1
100814,1
100815,1
100816,1
100817,1
100818,1
100819,1
100820,1
100821,1
100822,1
100823,1
100824,1
100825,1
100826,0
100827,1
100828,1
100829,1
100830,0
100831,1
100832,1
100833,1
100834,1
100835,1
100836,1
100837,1
100838,1
100839,1
100840,1
100841,1
100842,0
100843,1
100844,0
100845,1
100846,1
100847,1
100848,1
100849,1
100850,1
100851,1
100852,1
100853,1
100854,1
100855,1
100856,1
100857,0
100858,1
100859,1
100860,1
100861,0
100862,1
100863,1
100864,1
100865,1
100866,1
100867,1
100868,1
100869,1
100870,1
100871,1
100872,1
100873,1
100874,1
100875,1
100876,1
100877,1
100878,1
100879,1
100880,1
100881,1
100882,1
100883,1
100884,1
100885,1
100886,1
100887,1
100888,1
100889,1
100890,1
100891,1
100892,1
100893,1
100894,1
100895,1
100896,1
100897,1
100898,0
100899,0
100900,1
100901,1
100902,1
100903,1
100904,1
100905,1
100906,1
100907,1
100908,1
100909,1
100910,1
100911,1
100912,1
100913,1
100914,1
100915,1
100916,1
100917,1
100918,1
100919,1
100920,0
100921,0
100922,1
100923,1
100924,1
100925,1
100926,1
100927,1
100928,1
100929,1
100930,1
100931,1
100932,1
100933,1
100934,1
100935,1
100936,1
100937,1
100938,1
100939,1
100940,1
100941,1
100942,1
100943,1
100944,1
100945,1
100946,1
100947,1
100948,1
100949,1
100950,1
100951,0
100952,1
100953,1
100954,1
100955,1
100956,1
100957,0
100958,1
100959,1
100960,1
100961,1
100962,1
100963,1
100964,1
100965,0
100966,1
100967,1
100968,1
100969,1
100970,1
100971,1
100972,1
100973,1
100974,1
100975,0
100976,1
100977,1
100978,1
100979,1
100980,1
100981,1
100982,1
100983,1
100984,1
100985,1
100986,1
100987,1
100988,1
100989,1
100990,1
100991,1
100992,1
100993,1
100994,0
100995,1
100996,1
100997,1
100998,0
100999,1
101000,1
101001,1
101002,1
101003,1
101004,1
101005,1
101006,1
101007,0
101008,1
101009,1
101010,1
101011,1
101012,1
101013,1
101014,1
101015,1
101016,1
101017,1
101018,1
101019,1
101020,0
101021,1
101022,1
101023,1
101024,1
101025,1
101026,0
101027,1
101028,1
101029,1
101030,1
101031,1
101032,1
101033,1
101034,1
101035,1
101036,1
101037,1
101038,1
101039,1
101040,1
101041,1
101042,1
101043,1
101044,1
101045,1
101046,1
101047,1
101048,1
101049,1
101050,1
101051,1
101052,1
101053,1
101054,1
101055,1
101056,1
101057,1
101058,1
101059,1
101060,1
101061,1
101062,1
101063,1
101064,1
101065,1
101066,1
101067,1
101068,1
101069,1
101070,1
101071,1
101072,1
101073,1
101074,1
101075,1
101076,1
101077,1
101078,1
101079,1
101080,1
101081,1
101082,1
101083,1
101084,1
101085,1
101086,1
101087,1
101088,1
101089,1
101090,1
101091,1
101092,1
101093,1
101094,1
101095,1
101096,1
101097,1
101098,1
101099,0
101100,1
101101,1
101102,1
101103,1
101104,1
101105,1
101106,1
101107,1
101108,1
101109,1
101110,1
101111,1
101112,1
101113,1
101114,1
101115,0
101116,1
101117,1
101118,1
101119,1
101120,1
101121,1
101122,1
101123,1
101124,1
101125,1
101126,1
101127,1
101128,1
101129,1
101130,1
101131,0
101132,1
101133,1
101134,0
101135,1
101136,0
101137,1
101138,1
101139,1
101140,1
101141,1
101142,1
101143,1
101144,1
101145,1
101146,1
101147,1
101148,1
101149,1
101150,1
101151,1
101152,1
101153,1
101154,1
101155,1
101156,1
101157,0
101158,1
101159,1
101160,1
101161,1
101162,1
101163,1
101164,1
101165,1
101166,1
101167,1
101168,1
101169,1
101170,1
101171,1
101172,1
101173,1
101174,1
101175,1
101176,1
101177,1
101178,1
101179,1
101180,1
101181,1
101182,1
101183,1
101184,1
101185,1
101186,1
101187,1
101188,1
101189,1
101190,1
101191,1
101192,0
101193,1
101194,1
101195,0
101196,1
101197,1
101198,1
101199,1
101200,1
101201,1
101202,1
101203,0
101204,0
101205,1
101206,1
101207,1
101208,1
101209,1
101210,1
101211,1
101212,1
101213,1
101214,1
101215,1
101216,1
101217,0
101218,1
101219,1
101220,1
101221,0
101222,1
101223,1
101224,0
101225,1
101226,1
101227,1
101228,1
101229,1
101230,0
101231,1
101232,1
101233,0
101234,1
101235,0
101236,1
101237,1
101238,1
101239,1
101240,1
101241,0
101242,1
101243,1
101244,1
101245,1
101246,1
101247,1
101248,1
101249,1
101250,1
101251,1
101252,1
101253,1
101254,1
101255,1
101256,1
101257,1
101258,1
101259,0
101260,1
101261,1
101262,1
101263,1
101264,1
101265,1
101266,1
101267,1
101268,1
101269,1
101270,1
101271,1
101272,1
101273,1
101274,1
101275,1
101276,1
101277,1
101278,1
101279,0
101280,1
101281,1
101282,1
101283,1
101284,1
101285,1
101286,1
101287,1
101288,1
101289,1
101290,1
101291,1
101292,1
101293,1
101294,1
101295,1
101296,1
101297,1
101298,1
101299,1
101300,1
101301,1
101302,1
101303,1
101304,1
101305,1
101306,1
101307,1
101308,1
101309,1
101310,1
101311,1
101312,1
101313,1
101314,1
101315,0
101316,1
101317,1
101318,1
101319,1
101320,1
101321,1
101322,1
101323,1
101324,1
101325,1
101326,1
101327,1
101328,1
101329,1
101330,1
101331,1
101332,1
101333,1
101334,1
101335,1
101336,1
101337,1
101338,1
101339,1
101340,1
101341,1
101342,1
101343,0
101344,1
101345,1
101346,1
101347,1
101348,1
101349,1
101350,1
101351,1
101352,1
101353,1
101354,1
101355,0
101356,1
101357,0
101358,1
101359,0
101360,1
101361,0
101362,1
101363,1
101364,1
101365,1
101366,0
101367,0
101368,1
101369,1
101370,1
101371,0
101372,1
101373,1
101374,1
101375,1
101376,1
101377,1
101378,1
101379,1
101380,1
101381,1
101382,1
101383,0
101384,1
101385,1
101386,1
101387,1
101388,1
101389,1
101390,1
101391,1
101392,1
101393,1
101394,0
101395,1
101396,1
101397,1
101398,0
101399,1
101400,1
101401,1
101402,1
101403,0
101404,1
101405,1
101406,1
101407,1
101408,1
101409,0
101410,0
101411,0
101412,0
101413,1
101414,1
101415,1
101416,1
101417,1
101418,1
101419,1
101420,1
101421,1
101422,1
101423,1
101424,1
101425,1
101426,1
101427,1
101428,0
101429,1
101430,1
101431,0
101432,1
101433,1
101434,1
101435,1
101436,1
101437,1
101438,1
101439,1
101440,1
101441,1
101442,1
101443,1
101444,1
101445,1
101446,1
101447,1
101448,1
101449,1
101450,1
101451,1
101452,1
101453,0
101454,0
101455,1
101456,1
101457,1
101458,1
101459,1
101460,1
101461,1
101462,1
101463,1
101464,1
101465,1
101466,1
101467,1
101468,1
101469,1
101470,1
101471,1
101472,1
101473,1
101474,1
101475,1
101476,0
101477,1
101478,1
101479,1
101480,1
101481,1
101482,1
101483,1
101484,1
101485,1
101486,1
101487,1
101488,1
101489,1
101490,1
101491,1
101492,1
101493,0
101494,1
101495,1
101496,0
101497,1
101498,0
101499,0
101500,1
101501,1
101502,1
101503,1
101504,1
101505,0
101506,1
101507,1
101508,1
101509,1
101510,1
101511,1
101512,1
101513,1
101514,1
101515,1
101516,1
101517,1
101518,1
101519,0
101520,0
101521,1
101522,1
101523,1
101524,1
101525,1
101526,1
101527,1
101528,1
101529,1
101530,1
101531,1
101532,1
101533,1
101534,1
101535,1
101536,1
101537,1
101538,1
101539,1
101540,1
101541,1
101542,0
101543,1
101544,0
101545,1
101546,1
101547,1
101548,0
101549,1
101550,1
101551,1
101552,0
101553,1
101554,1
101555,0
101556,1
101557,1
101558,1
101559,1
101560,1
101561,1
101562,1
101563,1
101564,1
101565,0
101566,1
101567,0
101568,1
101569,1
101570,1
101571,1
101572,1
101573,1
101574,1
101575,1
101576,1
101577,1
101578,1
101579,1
101580,1
101581,1
101582,1
101583,1
101584,1
101585,1
101586,1
101587,1
101588,1
101589,1
101590,1
101591,1
101592,0
101593,1
101594,0
101595,1
101596,1
101597,1
101598,1
101599,1
101600,1
101601,1
101602,1
101603,1
101604,1
101605,1
101606,1
101607,1
101608,1
101609,1
101610,1
101611,1
101612,1
101613,1
101614,1
101615,1
101616,1
101617,1
101618,1
101619,1
101620,1
101621,1
101622,1
101623,1
101624,1
101625,1
101626,0
101627,1
101628,1
101629,1
101630,1
101631,1
101632,0
101633,1
101634,1
101635,1
101636,1
101637,1
101638,1
101639,1
101640,1
101641,1
101642,1
101643,1
101644,1
101645,0
101646,1
101647,1
101648,0
101649,1
101650,1
101651,1
101652,1
101653,1
101654,1
101655,1
101656,1
101657,1
101658,1
101659,1
101660,1
101661,1
101662,1
101663,1
101664,1
101665,1
101666,1
101667,0
101668,0
101669,1
101670,1
101671,1
101672,1
101673,1
101674,1
101675,1
101676,1
101677,1
101678,1
101679,1
101680,1
101681,1
101682,1
101683,1
101684,0
101685,1
101686,1
101687,1
101688,0
101689,1
101690,1
101691,1
101692,1
101693,1
101694,1
101695,1
101696,1
101697,1
101698,1
101699,1
101700,1
101701,1
101702,1
101703,1
101704,1
101705,1
101706,1
101707,1
101708,0
101709,1
101710,1
101711,0
101712,1
101713,1
101714,1
101715,1
101716,1
101717,1
101718,1
101719,1
101720,1
101721,0
101722,1
101723,1
101724,1
101725,1
101726,1
101727,1
101728,1
101729,1
101730,1
101731,1
101732,1
101733,1
101734,1
101735,1
101736,1
101737,1
101738,1
101739,1
101740,1
101741,0
101742,1
101743,1
101744,1
101745,1
101746,1
101747,1
101748,1
101749,1
101750,0
101751,1
101752,0
101753,1
101754,1
101755,1
101756,1
101757,1
101758,1
101759,1
101760,0
101761,1
101762,1
101763,1
101764,1
101765,1
101766,1
101767,1
101768,1
101769,1
101770,1
101771,1
101772,1
101773,1
101774,1
101775,1
101776,1
101777,1
101778,1
101779,1
101780,1
101781,1
101782,0
101783,1
101784,1
101785,1
101786,1
101787,1
101788,1
101789,1
101790,0
101791,1
101792,1
101793,1
101794,0
101795,1
101796,1
101797,1
101798,1
101799,1
101800,1
101801,1
101802,1
101803,1
101804,1
101805,0
101806,1
101807,1
101808,1
101809,1
101810,1
101811,1
101812,0
101813,1
101814,1
101815,1
101816,1
101817,1
101818,0
101819,1
101820,1
101821,1
101822,1
101823,1
101824,1
101825,1
101826,1
101827,1
101828,1
101829,1
101830,1
101831,1
101832,1
101833,1
101834,1
101835,1
101836,1
101837,0
101838,1
101839,0
101840,1
101841,1
101842,1
101843,0
101844,1
101845,1
101846,0
101847,0
101848,1
101849,1
101850,1
101851,1
101852,1
101853,1
101854,1
101855,1
101856,1
101857,1
101858,1
101859,1
101860,1
101861,1
101862,1
101863,1
101864,1
101865,1
101866,1
101867,1
101868,1
101869,1
101870,1
101871,1
101872,1
101873,1
101874,1
101875,1
101876,1
101877,1
101878,1
101879,1
101880,0
101881,1
101882,0
101883,1
101884,1
101885,1
101886,1
101887,1
101888,1
101889,1
101890,1
101891,1
101892,0
101893,1
101894,1
101895,1
101896,1
101897,1
101898,1
101899,1
101900,1
101901,1
101902,1
101903,1
101904,1
101905,1
101906,1
101907,1
101908,1
101909,1
101910,1
101911,1
101912,0
101913,1
101914,1
101915,1
101916,1
101917,1
101918,1
101919,1
101920,1
101921,1
101922,1
101923,1
101924,1
101925,1
101926,1
101927,1
101928,1
101929,1
101930,1
101931,0
101932,0
101933,1
101934,1
101935,1
101936,1
101937,1
101938,1
101939,1
101940,1
101941,1
101942,0
101943,1
101944,1
101945,1
101946,1
101947,1
101948,1
101949,1
101950,1
101951,1
101952,1
101953,1
101954,1
101955,1
101956,1
101957,1
101958,1
101959,1
101960,1
101961,1
101962,1
101963,0
101964,1
101965,1
101966,1
101967,1
101968,1
101969,1
101970,1
101971,1
101972,1
101973,1
101974,1
101975,1
101976,0
101977,1
101978,1
101979,1
101980,1
101981,1
101982,1
101983,1
101984,1
101985,1
101986,1
101987,1
101988,1
101989,1
101990,1
101991,1
101992,1
101993,1
101994,0
101995,1
101996,1
101997,1
101998,0
101999,1
102000,1
102001,1
102002,1
102003,1
102004,1
102005,1
102006,0
102007,1
102008,1
102009,1
102010,1
102011,1
102012,1
102013,1
102014,1
102015,1
102016,1
102017,1
102018,1
102019,1
102020,1
102021,1
102022,1
102023,1
102024,1
102025,0
102026,1
102027,1
102028,0
102029,1
102030,1
102031,1
102032,1
102033,1
102034,1
102035,0
102036,1
102037,1
102038,1
102039,1
102040,0
102041,1
102042,1
102043,1
102044,1
102045,1
102046,1
102047,1
102048,1
102049,1
102050,1
102051,1
102052,1
102053,0
102054,0
102055,1
102056,1
102057,1
102058,1
102059,1
102060,1
102061,1
102062,1
102063,1
102064,1
102065,1
102066,1
102067,1
102068,1
102069,1
102070,1
102071,1
102072,1
102073,1
102074,1
102075,1
102076,1
102077,1
102078,1
102079,1
102080,1
102081,1
102082,1
102083,1
102084,1
102085,0
102086,0
102087,1
102088,1
102089,1
102090,1
102091,1
102092,1
102093,1
102094,1
102095,1
102096,1
102097,1
102098,1
102099,1
102100,1
102101,1
102102,1
102103,1
102104,1
102105,1
102106,1
102107,1
102108,1
102109,1
102110,1
102111,1
102112,1
102113,1
102114,1
102115,1
102116,1
102117,1
102118,1
102119,1
102120,1
102121,1
102122,1
102123,1
102124,1
102125,1
102126,1
102127,1
102128,1
102129,1
102130,1
102131,0
102132,1
102133,1
102134,1
102135,1
102136,1
102137,1
102138,1
102139,1
102140,1
102141,1
102142,1
102143,1
102144,1
102145,1
102146,1
102147,1
102148,1
102149,1
102150,1
102151,1
102152,1
102153,1
102154,1
102155,1
102156,1
102157,1
102158,1
102159,1
102160,1
102161,1
102162,1
102163,1
102164,1
102165,1
102166,0
102167,1
102168,1
102169,1
102170,1
102171,1
102172,1
102173,1
